event_id,customer_id,session_id,event_type,event_ts,device_type,browser,os,referrer,country,state,ab_variant,is_logged_in,page_depth,latency_ms,dwell_seconds,cart_value_usd,discount_rate,fraud_score,payment_outcome,sequence_num,product_id,category,promo_code
EVT201991,C60896,S4955727213,page_view,2024-09-07 02:46:25,tablet,Firefox,iOS,direct,BR,,A,True,2,174,5,14.67,0.094,0.212,,6,,,NONE
EVT201992,C30191,S9332694099,add_to_cart,2024-11-20 04:34:24,desktop,Firefox,Linux,direct,BR,,A,False,2,286,22,202.12,0.12,0.1,,1,P7103,Apparel,HOLIDAY20
EVT201993,C22309,S3702205054,page_view,2024-06-23 15:52:44,mobile,Firefox,Linux,paid_search,DE,,B,False,4,342,36,40.8,0.011,0.088,,7,,,WELCOME10
EVT201994,C24802,S4011998791,product_view,2025-03-30 17:26:58,mobile,Edge,macOS,direct,FR,,A,False,3,265,50,13.74,0.207,0.169,,2,P8995,Home,NONE
EVT201995,C99853,S8331236068,return_initiated,2025-02-21 12:23:59,mobile,Edge,Windows,direct,CA,,A,False,3,370,48,44.93,0.141,0.0,,8,P3640,Automotive,NONE
EVT201996,C56206,S8886646161,checkout_start,2025-03-09 08:33:36,mobile,Chrome,Android,organic_search,US,MN,B,False,2,557,66,52.07,0.081,0.202,,6,,,NONE
EVT201997,C95870,S9995147808,return_initiated,2025-04-20 19:12:16,desktop,Safari,iOS,paid_search,DE,,A,True,2,403,19,122.37,0.137,0.102,,5,P3209,Automotive,NONE
EVT201998,C67223,S7938002735,checkout_start,2025-04-18 00:14:13,tablet,Firefox,macOS,organic_search,GB,,B,False,2,80,37,61.74,0.128,0.291,,7,,,NONE
EVT201999,C55531,S4394747206,checkout_start,2024-06-18 16:19:27,mobile,Opera,Windows,direct,BR,,A,True,7,335,43,90.71,0.251,0.069,,6,,,WELCOME10
EVT202000,C87859,S1146308604,checkout_start,2024-10-26 05:36:29,mobile,Safari,Windows,organic_search,DE,,A,True,3,458,74,220.75,0.04,0.231,,9,,,NONE
EVT202001,C95354,S7372905808,product_view,2024-11-14 23:40:02,mobile,Chrome,iOS,organic_search,CA,,A,True,4,505,22,30.08,0.136,0.0,,2,P9324,Grocery,NONE
EVT202002,C26436,S6506156803,checkout_start,2024-04-18 11:29:43,desktop,Chrome,Android,organic_search,MX,,B,True,6,456,52,194.51,0.102,0.024,,7,,,NONE
EVT202003,C36175,S3456092523,page_view,2024-08-01 21:04:50,desktop,Firefox,Windows,paid_search,AU,,B,True,2,393,21,36.49,0.122,0.066,,6,,,FREESHIP
EVT202004,C38641,S9864688598,product_view,2024-02-17 17:15:50,desktop,Chrome,iOS,organic_search,GB,,A,False,5,505,64,11.77,0.089,0.161,,9,P3968,Books,NONE
EVT202005,C24155,S7950696266,checkout_start,2025-03-03 11:21:08,tablet,Firefox,Android,paid_search,IN,,A,True,3,80,12,173.9,0.091,0.187,,2,,,NONE
EVT202006,C86756,S1348781265,page_view,2024-08-07 14:26:26,desktop,Firefox,Linux,paid_search,IN,,B,True,1,116,34,16.16,0.198,0.0,,6,,,NONE
EVT202007,C86721,S5413371029,product_view,2024-11-22 09:57:36,desktop,Firefox,Linux,paid_search,BR,,A,False,5,325,9,23.02,0.103,0.0,,5,P2935,Electronics,NONE
EVT202008,C58620,S7532704147,payment_attempt,2024-01-25 00:38:12,mobile,Chrome,Android,direct,BR,,B,True,4,327,40,108.38,0.226,0.201,approved,5,,,NONE
EVT202009,C60980,S1480764152,add_to_cart,2024-01-28 06:18:59,mobile,Chrome,Windows,affiliate,US,WA,A,True,5,327,25,183.62,0.118,0.008,,8,P8641,Grocery,WELCOME10
EVT202010,C95377,S9526917916,page_view,2024-09-06 12:12:47,mobile,Firefox,Linux,social,DE,,A,True,2,234,16,45.21,0.071,0.104,,10,,,WELCOME10
EVT202011,C92689,S5029487034,page_view,2025-02-28 21:18:44,desktop,Opera,iOS,direct,FR,,B,False,5,80,6,1.43,0.197,0.235,,9,,,NONE
EVT202012,C54653,S5368842498,add_to_cart,2024-07-25 13:33:21,desktop,Chrome,Linux,organic_search,DE,,A,True,2,93,33,129.8,0.215,0.135,,3,P3765,Electronics,NONE
EVT202013,C23223,S6513861193,page_view,2024-04-29 19:49:12,mobile,Firefox,Linux,affiliate,AU,,A,True,3,354,42,38.99,0.15,0.151,,3,,,NONE
EVT202014,C10385,S8177368886,product_view,2025-03-17 14:04:14,mobile,Firefox,Windows,email,MX,,A,True,2,303,9,32.38,0.1,0.13,,10,P8409,Automotive,FREESHIP
EVT202015,C58067,S3686977019,product_view,2024-11-08 14:04:07,desktop,Safari,Android,organic_search,DE,,A,True,2,360,41,16.94,0.121,0.309,,10,P2113,Pets,WELCOME10
EVT202016,C69833,S1358196566,product_view,2024-01-01 10:07:19,mobile,Edge,Windows,direct,GB,,A,True,5,394,27,36.32,0.089,0.051,,1,P2621,Toys,NONE
EVT202017,C93817,S5970408488,payment_attempt,2024-06-13 18:59:22,desktop,Edge,iOS,paid_search,DE,,B,True,4,284,42,150.51,0.114,0.228,approved,7,,,NONE
EVT202018,C57029,S2603014757,purchase,2024-09-24 23:23:11,mobile,Safari,macOS,direct,FR,,B,True,5,730,30,106.88,0.156,0.0,approved,6,P1695,Electronics,NONE
EVT202019,C99116,S6244766871,add_to_cart,2024-10-09 16:47:51,mobile,Edge,macOS,direct,GB,,A,True,2,161,49,38.28,0.172,0.1,,2,P6507,Home,FREESHIP
EVT202020,C74936,S1863217805,checkout_start,2024-10-02 14:52:17,desktop,Firefox,Linux,affiliate,FR,,B,False,2,337,67,225.3,0.051,0.141,,4,,,NONE
EVT202021,C50677,S4703057575,add_to_cart,2025-03-21 13:58:35,desktop,Chrome,macOS,direct,GB,,A,False,4,310,28,90.92,0.005,0.185,,9,P6893,Grocery,WELCOME10
EVT202022,C40622,S1004194188,add_to_cart,2025-04-15 06:44:33,desktop,Safari,Linux,social,MX,,B,False,4,362,58,103.48,0.013,0.128,,9,P2333,Home,HOLIDAY20
EVT202023,C14730,S5724169399,add_to_cart,2025-06-07 12:22:04,desktop,Safari,macOS,organic_search,US,IN,A,True,5,406,50,197.69,0.068,0.328,,8,P6565,Automotive,NONE
EVT202024,C67848,S3570757989,payment_attempt,2025-05-10 23:45:42,desktop,Chrome,macOS,email,MX,,A,True,6,437,46,47.19,0.127,0.311,approved,4,,,FREESHIP
EVT202025,C58451,S5541781322,page_view,2024-11-04 23:48:40,mobile,Firefox,Windows,direct,AU,,A,True,4,651,41,27.72,0.148,0.0,,9,,,WELCOME10
EVT202026,C99792,S5855577395,page_view,2025-02-24 12:38:07,desktop,Opera,Linux,paid_search,AU,,B,False,5,451,61,16.19,0.109,0.0,,2,,,NONE
EVT202027,C45561,S8461567396,page_view,2024-03-15 07:32:18,mobile,Opera,Linux,organic_search,DE,,A,False,3,438,8,16.9,0.073,0.181,,4,,,NONE
EVT202028,C68851,S3285465112,page_view,2025-01-15 04:36:46,desktop,Chrome,iOS,direct,IN,,A,True,5,404,5,29.8,0.168,0.082,,10,,,FREESHIP
EVT202029,C26384,S7495200059,product_view,2024-11-09 21:53:31,mobile,Opera,Linux,social,MX,,A,False,7,259,52,16.09,0.187,0.0,,8,P2286,Electronics,WELCOME10
EVT202030,C93068,S7900819753,product_view,2024-11-22 12:11:43,mobile,Firefox,Windows,direct,BR,,A,True,3,434,5,32.91,0.124,0.164,,7,P8285,Home,NONE
EVT202031,C76479,S3766331951,add_to_cart,2024-08-26 07:05:49,desktop,Firefox,macOS,paid_search,MX,,A,True,4,116,26,150.62,0.218,0.075,,4,P7856,Beauty,FREESHIP
EVT202032,C61018,S3997177879,add_to_cart,2024-04-28 19:56:17,desktop,Firefox,macOS,direct,US,NH,B,True,5,312,44,149.52,0.192,0.008,,3,P3474,Sports,VIP25
EVT202033,C84876,S6404775407,purchase,2024-05-02 18:25:45,mobile,Opera,macOS,direct,BR,,A,False,4,190,43,195.69,0.015,0.189,approved,7,P7705,Books,FREESHIP
EVT202034,C59599,S4444873766,product_view,2024-02-25 20:59:38,mobile,Chrome,Linux,social,CA,,B,True,3,193,32,28.56,0.052,0.0,,8,P7515,Home,NONE
EVT202035,C94251,S2753021467,product_view,2024-04-14 05:39:17,tablet,Safari,iOS,affiliate,CA,,A,True,4,390,39,47.88,0.0,0.145,,9,P5805,Toys,NONE
EVT202036,C14521,S8995436307,product_view,2024-12-12 23:11:08,desktop,Firefox,Android,direct,CA,,A,False,1,304,48,30.67,0.282,0.038,,1,P1697,Books,NONE
EVT202037,C20449,S9126971817,add_to_cart,2025-04-04 23:09:18,mobile,Safari,Android,email,MX,,B,False,4,456,43,174.16,0.206,0.092,,5,P2204,Electronics,FREESHIP
EVT202038,C11777,S4122809206,page_view,2024-04-29 08:12:43,desktop,Firefox,Android,organic_search,AU,,A,True,2,446,44,34.55,0.169,0.152,,8,,,NONE
EVT202039,C81812,S6685648158,checkout_start,2024-05-19 00:11:05,tablet,Opera,iOS,email,BR,,A,True,3,272,45,50.81,0.129,0.106,,6,,,FREESHIP
EVT202040,C91663,S3838654603,return_initiated,2025-01-05 20:40:12,mobile,Edge,macOS,paid_search,IN,,B,False,4,322,33,86.1,0.128,0.008,,5,P2620,Sports,VIP25
EVT202041,C19162,S7266919607,product_view,2024-12-29 17:06:11,mobile,Edge,Linux,direct,GB,,B,True,2,314,42,35.24,0.114,0.0,,8,P6631,Apparel,NONE
EVT202042,C27959,S1761845828,checkout_start,2025-04-06 04:35:46,mobile,Safari,iOS,social,IN,,A,False,5,587,7,73.78,0.113,0.0,,1,,,NONE
EVT202043,C89860,S2820918465,product_view,2024-06-05 22:01:19,mobile,Edge,Windows,social,GB,,B,False,4,480,27,15.58,0.008,0.269,,6,P5935,Pets,NONE
EVT202044,C19098,S6524499471,add_to_cart,2024-08-25 11:02:20,mobile,Opera,Android,direct,MX,,B,True,6,420,26,153.05,0.067,0.0,,1,P4621,Home,NONE
EVT202045,C66439,S6187355764,page_view,2024-12-11 04:32:32,mobile,Opera,Linux,social,MX,,A,False,4,369,5,40.6,0.065,0.206,,4,,,NONE
EVT202046,C26708,S5224760155,return_initiated,2024-04-16 18:15:36,desktop,Opera,iOS,social,FR,,B,True,3,417,34,70.77,0.155,0.039,,4,P3183,Automotive,FREESHIP
EVT202047,C46042,S5182225614,payment_attempt,2024-06-19 21:01:17,desktop,Opera,Android,paid_search,IN,,B,False,5,107,45,65.38,0.088,0.146,approved,4,,,VIP25
EVT202048,C12826,S6991186429,page_view,2024-02-16 10:38:04,mobile,Firefox,Linux,organic_search,US,MO,A,False,4,137,109,2.25,0.203,0.268,,6,,,NONE
EVT202049,C26629,S7683626034,product_view,2025-06-11 16:06:59,desktop,Opera,macOS,email,MX,,A,True,4,173,29,14.55,0.074,0.02,,7,P9051,Electronics,VIP25
EVT202050,C93224,S8750664038,page_view,2025-02-23 07:55:25,mobile,Opera,Android,paid_search,AU,,A,True,3,282,37,13.4,0.192,0.042,,10,,,NONE
EVT202051,C17043,S2743241479,product_view,2024-04-17 07:42:55,mobile,Chrome,Android,organic_search,US,IL,B,False,5,333,43,37.7,0.079,0.0,,6,P8275,Beauty,NONE
EVT202052,C49668,S7296861591,page_view,2024-07-14 22:55:04,mobile,Firefox,Windows,organic_search,FR,,A,True,6,364,35,21.78,0.123,0.069,,2,,,FREESHIP
EVT202053,C89409,S6000149386,purchase,2025-04-27 02:56:24,mobile,Opera,Linux,organic_search,MX,,A,False,4,212,41,163.77,0.0,0.078,approved,4,P2050,Pets,NONE
EVT202054,C50976,S2504001524,checkout_start,2024-07-19 14:34:41,desktop,Opera,macOS,organic_search,US,MO,B,True,4,214,59,88.88,0.17,0.0,,1,,,NONE
EVT202055,C57917,S6633818352,checkout_start,2024-04-18 16:49:20,desktop,Chrome,Android,direct,CA,,B,True,2,437,26,119.85,0.247,0.0,,1,,,WELCOME10
EVT202056,C97906,S9893538268,page_view,2024-08-10 08:00:15,tablet,Firefox,Windows,email,FR,,B,False,1,256,66,20.02,0.202,0.243,,7,,,WELCOME10
EVT202057,C25412,S2573498139,page_view,2024-06-24 00:28:34,desktop,Chrome,Windows,email,IN,,B,False,6,420,49,12.1,0.0,0.118,,9,,,NONE
EVT202058,C17465,S5895501277,page_view,2024-08-22 23:25:31,desktop,Safari,Linux,paid_search,AU,,B,True,2,545,12,17.09,0.139,0.073,,9,,,NONE
EVT202059,C40014,S9164369916,page_view,2025-05-10 00:22:45,mobile,Chrome,macOS,organic_search,FR,,A,True,3,488,18,38.1,0.074,0.046,,2,,,NONE
EVT202060,C98084,S2949163714,return_initiated,2025-03-20 09:11:09,desktop,Firefox,Linux,direct,GB,,B,False,4,325,26,188.0,0.135,0.097,,1,P2557,Beauty,NONE
EVT202061,C21517,S2207585421,add_to_cart,2024-12-30 22:40:10,mobile,Firefox,Linux,organic_search,DE,,B,False,5,444,44,108.43,0.073,0.281,,8,P8744,Automotive,NONE
EVT202062,C67706,S6668509053,add_to_cart,2024-08-26 00:36:23,desktop,Safari,macOS,email,FR,,A,False,4,493,44,69.97,0.251,0.114,,5,P6127,Sports,WELCOME10
EVT202063,C55506,S1698189810,product_view,2024-03-15 01:26:27,desktop,Opera,Android,organic_search,US,KS,B,True,3,272,31,8.93,0.115,0.177,,5,P2825,Pets,VIP25
EVT202064,C52943,S7439191229,product_view,2024-01-26 19:50:10,mobile,Edge,Linux,direct,US,TX,A,True,2,601,49,42.34,0.11,0.0,,7,P3271,Books,NONE
EVT202065,C60160,S2626187466,payment_attempt,2024-09-20 12:32:56,mobile,Chrome,iOS,affiliate,CA,,B,True,2,472,37,91.51,0.146,0.264,approved,9,,,HOLIDAY20
EVT202066,C67521,S2265749288,page_view,2024-04-14 21:04:02,desktop,Safari,iOS,paid_search,US,AK,B,False,6,235,5,22.45,0.16,0.051,,1,,,NONE
EVT202067,C15093,S5130481307,add_to_cart,2024-03-22 15:57:40,desktop,Safari,iOS,social,CA,,A,True,4,481,39,138.43,0.202,0.0,,8,P6217,Automotive,NONE
EVT202068,C77236,S6601018541,checkout_start,2025-02-14 12:06:19,mobile,Firefox,macOS,social,GB,,A,True,5,312,63,162.23,0.072,0.345,,5,,,VIP25
EVT202069,C44649,S3387202557,product_view,2024-06-06 12:47:49,tablet,Opera,Android,organic_search,US,OH,B,True,2,169,36,5.75,0.13,0.2,,5,P7849,Electronics,FREESHIP
EVT202070,C73797,S4188352708,product_view,2024-11-17 21:47:19,tablet,Edge,Android,direct,US,ND,A,True,2,410,41,13.88,0.083,0.239,,2,P2771,Books,WELCOME10
EVT202071,C88258,S7740332441,purchase,2024-08-27 18:00:52,desktop,Chrome,macOS,email,GB,,B,False,7,401,61,176.51,0.0,0.381,approved,3,P2005,Home,FREESHIP
EVT202072,C99196,S5906614367,page_view,2025-02-14 20:21:25,desktop,Safari,macOS,organic_search,GB,,A,False,5,403,64,25.73,0.09,0.416,,5,,,WELCOME10
EVT202073,C79398,S4205677495,payment_attempt,2024-04-17 10:48:55,mobile,Chrome,macOS,direct,AU,,B,False,5,514,37,191.17,0.173,0.037,approved,9,,,FREESHIP
EVT202074,C48935,S5777059909,add_to_cart,2024-08-15 13:48:44,mobile,Edge,iOS,direct,IN,,B,False,5,268,62,162.82,0.19,0.129,,3,P8126,Automotive,NONE
EVT202075,C75841,S6075042573,product_view,2024-05-20 04:27:48,desktop,Firefox,macOS,paid_search,AU,,A,False,4,189,51,29.89,0.132,0.133,,7,P5702,Automotive,FREESHIP
EVT202076,C77853,S7897514958,product_view,2025-05-24 07:17:17,desktop,Firefox,Android,direct,AU,,B,False,5,461,5,1.35,0.241,0.155,,3,P7964,Automotive,NONE
EVT202077,C25242,S8748849284,product_view,2025-02-12 10:19:42,mobile,Safari,Windows,affiliate,CA,,B,True,3,257,20,28.58,0.127,0.0,,2,P8122,Pets,NONE
EVT202078,C99377,S6700566714,page_view,2025-03-11 15:13:43,desktop,Safari,Linux,organic_search,FR,,B,True,4,370,59,31.82,0.148,0.227,,7,,,NONE
EVT202079,C44441,S6679557842,product_view,2024-08-30 11:29:36,mobile,Firefox,Linux,paid_search,US,KY,B,True,3,509,73,10.56,0.12,0.208,,10,P2866,Apparel,NONE
EVT202080,C12926,S4954024100,add_to_cart,2024-08-27 16:12:54,desktop,Safari,macOS,email,MX,,A,False,3,271,51,51.27,0.11,0.143,,1,P1916,Automotive,WELCOME10
EVT202081,C97288,S4154611865,product_view,2024-06-11 00:54:39,mobile,Chrome,Windows,organic_search,US,IN,A,False,5,276,63,34.68,0.182,0.168,,5,P9244,Sports,NONE
EVT202082,C15349,S3591242990,checkout_start,2025-06-17 02:13:31,mobile,Firefox,Linux,organic_search,MX,,A,False,3,381,9,187.53,0.082,0.0,,2,,,NONE
EVT202083,C86640,S1226370709,add_to_cart,2024-05-04 20:31:22,desktop,Chrome,macOS,paid_search,IN,,B,False,5,198,50,123.71,0.168,0.227,,2,P5342,Toys,WELCOME10
EVT202084,C47063,S1786040006,add_to_cart,2024-06-01 13:48:13,mobile,Chrome,Windows,organic_search,BR,,A,False,2,208,75,49.44,0.147,0.0,,4,P7603,Pets,NONE
EVT202085,C42406,S1822692161,payment_attempt,2024-03-08 00:59:20,mobile,Chrome,Linux,direct,IN,,A,True,3,310,10,37.36,0.134,0.148,approved,10,,,NONE
EVT202086,C59700,S1295080067,payment_attempt,2024-10-05 14:58:54,desktop,Opera,iOS,organic_search,FR,,B,True,4,164,24,195.83,0.076,0.0,approved,6,,,FREESHIP
EVT202087,C69252,S8834073216,add_to_cart,2024-07-08 10:29:07,desktop,Edge,Android,organic_search,GB,,A,False,5,243,34,62.88,0.175,0.437,,2,P7320,Beauty,WELCOME10
EVT202088,C71123,S1164469218,page_view,2024-10-19 11:14:28,mobile,Edge,Linux,affiliate,DE,,A,True,5,289,51,33.01,0.005,0.073,,8,,,NONE
EVT202089,C27053,S6218226834,page_view,2025-01-11 07:31:22,mobile,Opera,Android,social,US,AZ,A,True,1,383,17,22.05,0.131,0.089,,3,,,NONE
EVT202090,C55766,S9899164187,product_view,2024-02-13 16:54:51,mobile,Chrome,Linux,direct,CA,,B,True,3,218,35,12.36,0.162,0.432,,1,P7137,Sports,NONE
EVT202091,C26114,S5133229302,purchase,2024-07-11 02:46:27,desktop,Opera,macOS,paid_search,AU,,A,False,4,242,25,57.26,0.21,0.315,approved,6,P7042,Beauty,NONE
EVT202092,C55059,S1304142641,return_initiated,2025-04-19 22:45:16,mobile,Chrome,Windows,email,DE,,A,False,2,283,22,26.23,0.124,0.212,,10,P7723,Toys,NONE
EVT202093,C49443,S2925359930,payment_attempt,2024-10-15 23:26:46,mobile,Chrome,macOS,organic_search,MX,,B,True,8,229,7,55.42,0.066,0.0,approved,10,,,HOLIDAY20
EVT202094,C77201,S6672970909,purchase,2024-05-11 10:41:07,mobile,Opera,macOS,direct,DE,,A,False,7,463,56,150.77,0.164,0.279,approved,9,P1397,Beauty,WELCOME10
EVT202095,C46883,S5296305977,checkout_start,2024-04-12 22:21:16,desktop,Edge,Android,direct,BR,,A,True,5,269,24,168.06,0.107,0.216,,4,,,FREESHIP
EVT202096,C39863,S1113388917,add_to_cart,2024-06-20 05:16:04,desktop,Firefox,macOS,organic_search,MX,,A,False,3,364,40,132.95,0.073,0.0,,2,P3849,Home,NONE
EVT202097,C97362,S4985650090,product_view,2024-09-30 03:05:30,desktop,Opera,Windows,social,CA,,A,False,6,395,65,44.56,0.107,0.11,,6,P3855,Beauty,NONE
EVT202098,C78025,S7926565999,page_view,2025-02-09 00:22:40,tablet,Firefox,Linux,direct,GB,,A,True,2,487,26,30.13,0.231,0.09,,4,,,NONE
EVT202099,C39214,S3093380970,payment_attempt,2024-11-02 22:13:28,desktop,Edge,Android,paid_search,FR,,B,False,3,218,51,124.06,0.143,0.017,approved,3,,,NONE
EVT202100,C71066,S6719710809,product_view,2024-07-15 18:01:03,desktop,Safari,Linux,social,US,CT,A,False,3,518,5,26.48,0.042,0.139,,4,P8769,Home,WELCOME10
EVT202101,C50526,S1752237403,checkout_start,2024-06-11 05:18:52,desktop,Safari,macOS,affiliate,FR,,A,False,4,478,33,185.83,0.162,0.073,,2,,,WELCOME10
EVT202102,C66758,S3171856162,page_view,2024-10-23 15:18:54,mobile,Edge,Linux,direct,AU,,B,True,3,272,43,35.4,0.134,0.085,,2,,,NONE
EVT202103,C36290,S5340923125,add_to_cart,2024-03-08 16:42:17,mobile,Opera,macOS,affiliate,AU,,B,True,3,215,28,204.23,0.14,0.0,,5,P3629,Toys,NONE
EVT202104,C47818,S7671761114,page_view,2024-04-16 14:31:21,desktop,Edge,macOS,direct,MX,,A,True,5,381,53,25.0,0.281,0.0,,8,,,NONE
EVT202105,C74557,S9335490315,product_view,2025-04-28 23:04:39,mobile,Edge,macOS,email,FR,,B,True,2,298,73,22.34,0.144,0.246,,5,P1696,Sports,NONE
EVT202106,C98238,S7986458868,add_to_cart,2024-01-15 11:39:40,desktop,Opera,iOS,direct,BR,,A,False,2,299,16,66.25,0.163,0.164,,6,P6343,Home,NONE
EVT202107,C74208,S1180566195,page_view,2024-10-11 18:37:19,desktop,Firefox,Linux,paid_search,MX,,A,True,2,337,37,0.35,0.079,0.124,,5,,,WELCOME10
EVT202108,C97006,S7455068210,add_to_cart,2025-03-25 15:59:08,desktop,Opera,Android,direct,MX,,B,False,5,321,36,117.44,0.124,0.0,,10,P9077,Sports,NONE
EVT202109,C94509,S9028140255,payment_attempt,2025-03-30 00:17:01,tablet,Chrome,Windows,direct,CA,,B,False,3,342,42,108.75,0.094,0.375,approved,3,,,WELCOME10
EVT202110,C78393,S2517155186,product_view,2024-02-16 14:12:40,mobile,Chrome,Windows,direct,IN,,A,True,4,149,33,39.87,0.016,0.276,,2,P9525,Books,HOLIDAY20
EVT202111,C25612,S7674822492,product_view,2024-11-12 07:12:41,mobile,Safari,Linux,paid_search,GB,,A,False,2,249,55,35.54,0.162,0.174,,5,P2270,Pets,NONE
EVT202112,C86834,S1811762408,payment_attempt,2024-03-19 19:07:35,tablet,Edge,Windows,direct,US,UT,A,False,3,372,14,43.33,0.132,0.178,approved,1,,,NONE
EVT202113,C61716,S4377110745,page_view,2025-06-13 10:04:44,desktop,Chrome,macOS,direct,BR,,B,False,6,388,5,40.31,0.0,0.17,,5,,,VIP25
EVT202114,C69383,S9007965369,add_to_cart,2024-08-14 03:21:54,tablet,Opera,Windows,direct,MX,,A,False,5,257,45,170.41,0.23,0.0,,5,P3103,Home,NONE
EVT202115,C72013,S9916093970,product_view,2024-05-31 00:57:46,mobile,Firefox,Windows,paid_search,BR,,B,True,1,469,8,37.65,0.179,0.274,,7,P1794,Grocery,WELCOME10
EVT202116,C81507,S2305855581,page_view,2024-04-04 18:20:45,tablet,Edge,Linux,affiliate,DE,,A,True,3,227,37,29.73,0.203,0.047,,1,,,WELCOME10
EVT202117,C68942,S7265813019,add_to_cart,2025-02-12 22:25:55,mobile,Edge,iOS,social,DE,,A,False,4,391,47,41.51,0.162,0.343,,4,P1542,Automotive,NONE
EVT202118,C59853,S2400155699,payment_attempt,2025-05-06 21:38:55,desktop,Chrome,iOS,direct,BR,,A,True,1,369,48,87.97,0.065,0.0,approved,6,,,WELCOME10
EVT202119,C12404,S4143836256,checkout_start,2025-02-23 08:36:19,mobile,Firefox,Windows,organic_search,CA,,B,False,6,287,42,95.66,0.114,0.0,,6,,,WELCOME10
EVT202120,C22551,S9393774570,page_view,2024-03-02 22:30:56,desktop,Edge,macOS,direct,CA,,A,True,1,261,46,3.88,0.098,0.0,,6,,,NONE
EVT202121,C74313,S7568869317,add_to_cart,2025-01-16 10:31:51,desktop,Chrome,iOS,direct,MX,,B,True,5,412,59,33.1,0.213,0.169,,9,P6543,Electronics,WELCOME10
EVT202122,C76318,S1084089465,add_to_cart,2024-11-26 00:57:16,mobile,Firefox,iOS,direct,CA,,A,True,4,386,38,191.46,0.07,0.202,,6,P3009,Grocery,WELCOME10
EVT202123,C84623,S6566170698,product_view,2024-01-22 07:34:09,desktop,Chrome,Linux,affiliate,CA,,A,False,3,319,53,4.57,0.168,0.0,,4,P2633,Apparel,NONE
EVT202124,C11173,S7398224396,add_to_cart,2024-04-12 06:30:46,desktop,Firefox,Android,direct,MX,,A,True,4,438,59,119.92,0.123,0.026,,1,P2180,Automotive,NONE
EVT202125,C91475,S5306948737,checkout_start,2025-02-26 07:29:11,desktop,Opera,iOS,social,AU,,B,True,3,521,23,207.63,0.149,0.0,,4,,,WELCOME10
EVT202126,C85376,S9148052284,page_view,2024-01-02 17:10:40,desktop,Opera,Android,organic_search,BR,,B,True,2,428,22,34.52,0.198,0.068,,5,,,NONE
EVT202127,C57598,S3794682068,page_view,2024-02-17 23:00:07,mobile,Chrome,Linux,social,US,MI,A,False,5,324,42,36.23,0.193,0.029,,7,,,NONE
EVT202128,C81678,S8130260117,product_view,2024-11-01 05:46:53,desktop,Safari,Linux,email,FR,,B,False,7,282,23,18.65,0.18,0.0,,7,P9603,Pets,NONE
EVT202129,C73535,S3742496727,add_to_cart,2024-02-17 13:25:32,desktop,Opera,iOS,email,DE,,B,True,6,338,55,152.37,0.201,0.129,,4,P9304,Toys,NONE
EVT202130,C78451,S4073792678,purchase,2024-04-23 06:34:03,desktop,Safari,Android,direct,IN,,A,True,4,360,24,31.2,0.038,0.106,approved,2,P2914,Apparel,NONE
EVT202131,C75888,S8846235493,add_to_cart,2024-10-17 06:25:45,mobile,Opera,iOS,direct,BR,,B,True,6,379,21,144.33,0.166,0.0,,10,P4258,Apparel,WELCOME10
EVT202132,C13424,S9845325540,product_view,2024-10-26 08:47:52,desktop,Edge,Android,paid_search,AU,,B,True,3,375,38,16.23,0.082,0.0,,7,P2971,Pets,FREESHIP
EVT202133,C33894,S2422231172,page_view,2025-01-31 08:27:32,mobile,Opera,iOS,organic_search,US,MT,B,False,2,262,29,30.54,0.107,0.0,,3,,,NONE
EVT202134,C83034,S2442937968,add_to_cart,2024-10-30 21:08:51,desktop,Edge,Windows,direct,BR,,A,True,3,129,61,196.21,0.132,0.0,,9,P2662,Books,NONE
EVT202135,C48529,S1080319365,checkout_start,2025-03-03 21:45:52,desktop,Firefox,Windows,direct,US,OK,B,True,3,328,34,141.99,0.259,0.052,,6,,,HOLIDAY20
EVT202136,C66945,S3953328002,payment_attempt,2025-03-27 14:38:02,tablet,Firefox,iOS,paid_search,BR,,B,True,2,256,33,37.19,0.063,0.12,approved,2,,,VIP25
EVT202137,C54192,S7341480480,checkout_start,2024-09-07 03:12:39,mobile,Firefox,Android,organic_search,CA,,B,True,3,206,51,182.33,0.128,0.151,,6,,,NONE
EVT202138,C90697,S1992052940,payment_attempt,2024-09-23 13:55:51,mobile,Edge,macOS,social,AU,,A,True,4,274,50,68.9,0.19,0.0,approved,5,,,FREESHIP
EVT202139,C48793,S2165257003,payment_attempt,2024-01-14 00:11:16,desktop,Chrome,Android,social,AU,,B,False,3,390,27,236.6,0.005,0.0,approved,3,,,FREESHIP
